ID_PROJECT,a
ID_BATCH,a
ID_WAFER,a
WAFER_ROTATION,a
TILE_WIDTH,10.5
TILE_HEIGHT,10.5
TEST_STRUCTURE,a
LINES_DATA,2808
tile_id,die_id,xc_ref[um],yc_ref[um],xc_chip[um],yc_chip[um],width[um],height[um],Array detail
EC,38C,-9.3225,18.75,-9.3225,18.75,0.25,1.05,D01
EC,37C,-9.0725,18.75,-9.0725,18.75,0.25,1.05,D01
EC,36C,-8.8225,18.75,-8.8225,18.75,0.25,1.05,D01
EC,35C,-8.5725,18.75,-8.5725,18.75,0.25,1.05,D01
EC,34C,-8.3225,18.75,-8.3225,18.75,0.25,1.05,D01
EC,33C,-8.0725,18.75,-8.0725,18.75,0.25,1.05,D01
EC,32C,-7.8225,18.75,-7.8225,18.75,0.25,1.05,D01
EC,31C,-7.5725,18.75,-7.5725,18.75,0.25,1.05,D01
EC,30C,-7.3225,18.75,-7.3225,18.75,0.25,1.05,D01
EC,29C,-7.0725,18.75,-7.0725,18.75,0.25,1.05,D01
EC,28C,-6.8225,18.75,-6.8225,18.75,0.25,1.05,D01
EC,27C,-6.5725,18.75,-6.5725,18.75,0.25,1.05,D01
EC,26C,-6.3225,18.75,-6.3225,18.75,0.25,1.05,D01
EC,25C,-6.0725,18.75,-6.0725,18.75,0.25,1.05,D01
EC,24C,-5.8225,18.75,-5.8225,18.75,0.25,1.05,D01
EC,23C,-5.5725,18.75,-5.5725,18.75,0.25,1.05,D01
EC,22C,-5.3225,18.75,-5.3225,18.75,0.25,1.05,D01
EC,21C,-5.0725,18.75,-5.0725,18.75,0.25,1.05,D01
EC,20C,-4.8225,18.75,-4.8225,18.75,0.25,1.05,D01
EC,19C,-4.5725,18.75,-4.5725,18.75,0.25,1.05,D01
EC,18C,-4.3225,18.75,-4.3225,18.75,0.25,1.05,D01
EC,17C,-4.0725,18.75,-4.0725,18.75,0.25,1.05,D01
EC,16C,-3.8225,18.75,-3.8225,18.75,0.25,1.05,D01
EC,15C,-3.5725,18.75,-3.5725,18.75,0.25,1.05,D01
EC,14C,-3.3225,18.75,-3.3225,18.75,0.25,1.05,D01
EC,13C,-3.0725,18.75,-3.0725,18.75,0.25,1.05,D01
EC,12C,-2.8225,18.75,-2.8225,18.75,0.25,1.05,D01
EC,11C,-2.5725,18.75,-2.5725,18.75,0.25,1.05,D01
EC,10C,-2.3225,18.75,-2.3225,18.75,0.25,1.05,D01
EC,09C,-2.0725,18.75,-2.0725,18.75,0.25,1.05,D01
EC,08C,-1.8225,18.75,-1.8225,18.75,0.25,1.05,D01
EC,07C,-1.5725,18.75,-1.5725,18.75,0.25,1.05,D01
EC,06C,-1.3225,18.75,-1.3225,18.75,0.25,1.05,D01
EC,05C,-1.0725,18.75,-1.0725,18.75,0.25,1.05,D01
EC,04C,-0.8225,18.75,-0.8225,18.75,0.25,1.05,D01
DC,42C,0.1775,18.75,0.1775,18.75,0.25,1.05,D01
DC,41C,0.4275,18.75,0.4275,18.75,0.25,1.05,D01
DC,40C,0.6775,18.75,0.6775,18.75,0.25,1.05,D01
DC,39C,0.9275,18.75,0.9275,18.75,0.25,1.05,D01
DC,38C,1.1775,18.75,1.1775,18.75,0.25,1.05,D01
DC,37C,1.4275,18.75,1.4275,18.75,0.25,1.05,D01
DC,36C,1.6775,18.75,1.6775,18.75,0.25,1.05,D01
DC,35C,1.9275,18.75,1.9275,18.75,0.25,1.05,D01
DC,34C,2.1775,18.75,2.1775,18.75,0.25,1.05,D01
DC,33C,2.4275,18.75,2.4275,18.75,0.25,1.05,D01
DC,32C,2.6775,18.75,2.6775,18.75,0.25,1.05,D01
DC,31C,2.9275,18.75,2.9275,18.75,0.25,1.05,D01
DC,30C,3.1775,18.75,3.1775,18.75,0.25,1.05,D01
DC,29C,3.4275,18.75,3.4275,18.75,0.25,1.05,D01
DC,28C,3.6775,18.75,3.6775,18.75,0.25,1.05,D01
DC,27C,3.9275,18.75,3.9275,18.75,0.25,1.05,D01
